"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 13 20:52:47 GMT 2022","Wed Apr 13 20:52:47 GMT 2022","609","tests.ui","test_demo","TestWeb","","","test_homepage_title12",""
"passed","Wed Apr 13 20:52:52 GMT 2022","Wed Apr 13 20:52:53 GMT 2022","759","tests.ui","test_search","TestWeb","","","Home page - smoke test",""
"passed","Wed Apr 13 20:52:53 GMT 2022","Wed Apr 13 20:52:54 GMT 2022","774","tests.ui","test_search","TestWeb","","","Home page - smoke test",""
"passed","Wed Apr 13 20:52:45 GMT 2022","Wed Apr 13 20:52:46 GMT 2022","704","tests.ui","test_demo","TestWeb","","","test_homepage_title1",""
"passed","Wed Apr 13 20:52:48 GMT 2022","Wed Apr 13 20:52:49 GMT 2022","718","tests.ui","test_demo","TestWeb","","","test_homepage_title13",""
"passed","Wed Apr 13 20:52:51 GMT 2022","Wed Apr 13 20:52:51 GMT 2022","649","tests.ui","test_search","TestWeb","","","Home page - smoke test",""
"passed","Wed Apr 13 20:52:44 GMT 2022","Wed Apr 13 20:52:45 GMT 2022","702","tests.ui","test_demo","TestWeb","","","test_homepage_title",""
"passed","Wed Apr 13 20:52:49 GMT 2022","Wed Apr 13 20:52:50 GMT 2022","726","tests.ui","test_search","TestWeb","","","Home page - smoke test",""
