"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 04 21:42:28 GMT 2022","Mon Apr 04 21:42:28 GMT 2022","744","tests.ui","test_search","TestWeb","","","Home page - smoke test",""
"passed","Mon Apr 04 21:42:26 GMT 2022","Mon Apr 04 21:42:27 GMT 2022","935","tests.ui","test_search","TestWeb","","","Home page - smoke test",""
"passed","Mon Apr 04 21:42:29 GMT 2022","Mon Apr 04 21:42:30 GMT 2022","771","tests.ui","test_search","TestWeb","","","Home page - smoke test",""
"passed","Mon Apr 04 21:42:24 GMT 2022","Mon Apr 04 21:42:25 GMT 2022","755","tests.ui","test_search","TestWeb","","","Home page - smoke test",""
